comment,cleaned_text,label,confidence
@USER  @USER තො වගේ ගොනෙක් එක්ක ගොන් තර්ක කරගන ඉන්න මට වෙලාවක් නෑ ගස් වේස බැල්ලීගේ පුතෝ. තෝ රට පටලවගෙන එකම දෙ එක එක විදිහට කියාගෙන ඉනන වල්පකයෙක්. තෝ මොන කබ්බෙක් ද මට. තෝ බයිට් වෙලා ඉවරයි දැනටමත්. ආය ආය එනවා ලබ්බ ලොවන්න වල් පරයා. තොට පඩයක් ගියත් twitt කරන ගල් වේසිගේ පුතෙක් නේ තෝ එකයි තො මෙහෙම,තො වගේ ගොනෙක් එක්ක ගොන් තර්ක කරගන ඉන්න මට වෙලාවක් නෑ ගස් වේස බැල්ලීගේ පුතෝ. තෝ රට පටලවගෙන එකම දෙ එක එක විදිහට කියාගෙන ඉනන වල්පකයෙක්. තෝ මොන කබ්බෙක් ද මට. තෝ බයිට් වෙලා ඉවරයි දැනටමත්. ආය ආය එනවා ලබ්බ ලොවන්න වල් පරයා. තොට පඩයක් ගියත් ට්විට්ට් කරන ගල් වේසිගේ පුතෙක් නේ තෝ එකයි තො මෙහෙම,Harassment,0.9805
@USER තො වනගත උනොත් වටේ ඉන්න මුවෙක් ගොනෙක්වත් ඉතුරු වෙන්නේ නෑ තොට තියන අසහනේට,තො වනගත උනොත් වටේ ඉන්න මුවෙක් ගොනෙක්වත් ඉතුරු වෙන්නේ නෑ තොට තියන අසහනේට,Harassment,0.9502
@USER  @USER තොගෙ account එක private කරගන්නවකො අයිසේ මගෙ tweet මගෙ tweet ගගා කෑ ගහන්නැතුව. තෝ වගේ පජාත විදියට හැමෝම හිතන්නෙ නෑ,තොගෙ account එක private කරගන්නවකො අයිසේ මගෙ tweet මගෙ tweet ගගා කෑ ගහන්නැතුව. තෝ වගේ පජාත විදියට හැමෝම හිතන්නෙ නෑ,Harassment,0.9121
@USER  තොගෙ ගෑණිට හැම එකාම DM කරකර ෆන් ගන්නවා තෝ ඒකිව හදාගනින් උඹගෙ ගෑණිගෙ ලූස් ඇතිනෙ අරාබි පක්කො ගහලා ගහලා....ඒනිසා ද තෝ වටේ ඉන්න කෙල්ලන්ට DM කරකර ඉන්න දෙන්නෙ නැත්ත පොන්න වෙසිගෙ පුතා...,තොගෙ ගෑණිට හැම එකාම දම් කරකර ෆන් ගන්නවා තෝ ඒකිව හදාගනින් උඹගෙ ගෑණිගෙ ලූස් ඇතිනෙ අරාබි පක්කො ගහලා ගහලා....ඒනිසා ද තෝ වටේ ඉන්න කෙල්ලන්ට දම් කරකර ඉන්න දෙන්නෙ නැත්ත පොන්න වෙසිගෙ පුතා...,Harassment,0.9893
@USER  @USER තොගෙ තාත්තා හදලා තියෙන පුත්‍ර රත්නයක්ද එතකොට  පයියක් අල්ලං වාද කරන්නෙ පයිය නැති උන් තමා,තොගෙ තාත්තා හදලා තියෙන පුත්‍ර රත්නයක්ද එතකොට පයියක් අල්ලං වාද කරන්නෙ පයිය නැති උන් තමා,Harassment,0.9741
@USER තොගෙ පුක තියන්නම ඉඩ මදි,තොගෙ පුක තියන්නම ඉඩ මදි,Harassment,0.9658
"තොගේ කටට දාන්න ඕන යුරෝ :D Dinal @USER  · 2 Sep 2015 Thirsty dudes be like , ""I can't DM the pic , send me the numberI'll whatsapp"" #SangasDickPic","තොගේ කටට දාන්න ඕන යුරෝ ද දිනාල් · 2 සේප 2015 Thirsty දුදෙස් බේ like , ඉ can't දම් the pic , send මේ the නුම්බෙරිල්ල් ව්හට්සාප්ප් සංගස්දික්ක්පික්",Harassment,0.979
තොගේ කටට මේ බක්මාහට වදින විදුලි සැර වදින්න ඕනේ.මේ කියන වාචාල අමන ගොන් කථාවලට.බලාපිය මේ මාලියා තියන දේ තෝ සහා තොගේ හෙන්චයියලා ටික.අද තොපි සිටියානම් වන්නේ කුමක්ද කියා.බලාපිය හොඳට ඇස දෙක විවර කරලා.  @USER,තොගේ කටට මේ බක්මාහට වදින විදුලි සැර වදින්න ඕනේ.මේ කියන වාචාල අමන ගොන් කථාවලට.බලාපිය මේ මාලියා තියන දේ තෝ සහා තොගේ හෙන්චයියලා ටික.අද තොපි සිටියානම් වන්නේ කුමක්ද කියා.බලාපිය හොඳට ඇස දෙක විවර කරලා.,Harassment,0.9775
@USER  @USER තොගේ නම මං mention කරේ නැහැනේ පර පොන්නයෝ reply එකේ. තෝගෙ ගොබ්බ නම tag උනා කියලා තෝ මොන ලබ්බකට ද පකයෝ මට reply කරන්න එන්නේ. තොට අදාල නැත්තන් තොගේ tweet එකක් නෙවෙයි නන් තොට මොකො ඉත්තැ කුරු ඇනෙනව ද පුකේ. තො මොන ලබ්බකට ද නිදහසේ ඉතිහාසය ගැන කියන්න මට එන්නේ.,තොගේ නම මං mention කරේ නැහැනේ පර පොන්නයෝ reply එකේ. තෝගෙ ගොබ්බ නම tag උනා කියලා තෝ මොන ලබ්බකට ද පකයෝ මට reply කරන්න එන්නේ. තොට අදාල නැත්තන් තොගේ tweet එකක් නෙවෙයි නන් තොට මොකො ඉත්තැ කුරු ඇනෙනව ද පුකේ. තො මොන ලබ්බකට ද නිදහසේ ඉතිහාසය ගැන කියන්න මට එන්නේ.,Harassment,0.9053
@USER තොට ජන්ද යක් වත් තියේද දන්නේ නෑ තෝ වගේ හාල්මැස්සන් ද රටම පිලිගත් මිනිහෙකුට අපහාස කරන්නේ  කැරි වේසිගේ පුතා,තොට ජන්ද යක් වත් තියේද දන්නේ නෑ තෝ වගේ හාල්මැස්සන් ද රටම පිලිගත් මිනිහෙකුට අපහාස කරන්නේ කැරි වේසිගේ පුතා,Harassment,0.9219
@USER  @USER තොට නම් හැදෙන්න දෙයක් නෑ කොහොමත් corona හැදිලා තියෙන්නේ තොපි ගියානේ එදා ගම්පහ කේප්පයා  මට හිතුනොත් call කරල උබව report කරල කන්දකාඩු යවනවා දැන ගනින් මොට්ටයා  අනික තෝ බතලි කිව්වට මට අවුලක් නෑ මටත් ඕනි තව ටිකක් බතල වෙන්න තමයි,තොට නම් හැදෙන්න දෙයක් නෑ කොහොමත් corona හැදිලා තියෙන්නේ තොපි ගියානේ එදා ගම්පහ කේප්පයා මට හිතුනොත් call කරල උබව report කරල කන්දකාඩු යවනවා දැන ගනින් මොට්ටයා අනික තෝ බතලි කිව්වට මට අවුලක් නෑ මටත් ඕනි තව ටිකක් බතල වෙන්න තමයි,Harassment,0.98
@USER  @USER තොට නෙ අදාල නැත්තේ තෝ ගහ්ගනින් තොගෙ පුපේ රෝල් කරන්,තොට නෙ අදාල නැත්තේ තෝ ගහ්ගනින් තොගෙ පුපේ රෝල් කරන්,Harassment,0.9326
